source,id_str,text,is_retweet,retweet_count,favorite_count
Twitter for iPhone,9.11E+17,"The Russia hoax continues, now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?",FALSE,26853,105163
Twitter for iPhone,9.11E+17,Thank you! https://t.co/hlz48RLkIf,FALSE,10934,56418
Twitter for iPhone,9.11E+17,"Kim Jong Un of North Korea, who is obviously a madman who doesn't mind starving or killing his people, will be tested like never before!",FALSE,41831,130442
Twitter for iPhone,9.11E+17,"Rand Paul, or whoever votes against Hcare Bill, will forever (future political campaigns) be known as ""the Republican who saved ObamaCare.""",FALSE,14476,61009
Twitter for iPhone,9.11E+17,A big day for the U.S. at the United Nations!,FALSE,12206,74560
Twitter for iPhone,9.11E+17,Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.,FALSE,6946,43678
Media Studio,9.11E+17,"Today, I announced a new Executive Order with re: to North Korea. We must all do our part to ensure the complete denuclearization of #NoKo. https://t.co/igjOSM7N7h",FALSE,17960,68542
Media Studio,9.11E+17,"It was a great privilege to meet with President Moon of South Korea.
Stay tuned! 🇺🇸🇰🇷#UNGA https://t.co/7xYDO5ddUm",FALSE,9037,44862
Twitter for iPhone,9.11E+17,"It was wonderful to have President Petro Poroshenko of Ukraine with us in New York City today. #UNGA
🎥https://t.co/UKOMUj0ZuL https://t.co/GpkERy8WiP",FALSE,6351,31100
Media Studio,9.11E+17,It was a pleasure to have President Ashraf Ghani of Afghanistan with us this morning! #USAatUNGA #UNGA https://t.co/HOEVfnMn14,FALSE,6718,35263
Twitter for iPhone,9.11E+17,"Governor @RicardoRossello- 
We are with you and the people of Puerto Rico. Stay safe! #PRStrong",FALSE,11858,58291
Twitter for iPhone,9.11E+17,"Senator (Doctor) Bill Cassidy is a class act who really cares about people and their Health(care), he doesn't lie-just wants to help people!",FALSE,11410,56984
Twitter for iPhone,9.11E+17,The NRA strongly endorses Luther Strange for Senator of Alabama.That means all gun owners should vote for Big Luther. He won't let you down!,FALSE,10219,54174
Twitter for iPhone,9.11E+17,I would not sign Graham-Cassidy if it did not include coverage of pre-existing conditions. It does! A great Bill. Repeal &amp; Replace.,FALSE,18142,75542
Twitter for iPhone,9.11E+17,"Alabama is sooo lucky to have a candidate like ""Big"" Luther Strange. Smart, tough on crime, borders &amp; trade, loves Vets &amp; Military. Tuesday!",FALSE,7454,43945
Twitter for iPhone,9.11E+17,"On behalf of all Americans, I want to wish Jewish families many blessings in the New Year. https://t.co/m4VWxYvONx https://t.co/iYG1G8GaLN",FALSE,12067,52143
Twitter for iPhone,9.11E+17,Honored to host a luncheon for African leaders this afternoon. Great discussions on the challenges &amp; opportunities facing our nations today. https://t.co/AbnBJtKCAI,FALSE,9416,43235
Media Studio,9.11E+17,"Honored to meet w/ Pres Abbas from the Palestinian Authority &amp; his delegation, who have been working hard w/everybody involved toward peace. https://t.co/4E8awDkX93",FALSE,6866,34683
Media Studio,9.11E+17,It was a great honor to be with King Abdullah II of Jordan and his delegation this morning. We had a GREAT bilateral meeting!🇺🇸🇯🇴 https://t.co/6tYDHswKa3,FALSE,8613,43393
Twitter for iPhone,9.10E+17,"Looking forward to Friday night in the Great State of Alabama. I am supporting ""Big"" Luther Strange because he was so loyal &amp; helpful to me!",FALSE,8053,47907
Twitter for iPhone,9.10E+17,I hope Republican Senators will vote for Graham-Cassidy and fulfill their promise to Repeal &amp; Replace ObamaCare. Money direct to States!,FALSE,12989,59827
Twitter for iPhone,9.10E+17,Rand Paul is a friend of mine but he is such a negative force when it comes to fixing healthcare. Graham-Cassidy Bill is GREAT! Ends Ocare!,FALSE,10175,49353
Twitter for iPhone,9.10E+17,Thank you  @foxandfriends - great show!,FALSE,5871,39397
Twitter for iPhone,9.10E+17,"The world is noticing, thanks! https://t.co/2NL6SlWnmH",FALSE,12400,58962
Twitter for iPhone,9.10E+17,"After allowing North Korea to research and build Nukes while Secretary of State (Bill C also), Crooked Hillary now criticizes.",FALSE,21917,83684
Twitter for iPhone,9.10E+17,Big meetings today at the United Nations. So many interesting leaders. America First will MAKE AMERICA GREAT AGAIN!,FALSE,10607,56923
Twitter for iPhone,9.10E+17,Thank you Jacob! https://t.co/Wjjrv6KTVT,FALSE,150,505
Twitter for iPhone,9.10E+17,"I was saddened to see how bad the ratings were on the Emmys last night - the worst ever. Smartest people of them all are the ""DEPLORABLES.""",FALSE,26332,117255
Twitter for iPhone,9.10E+17,"So nice, thank you! https://t.co/Cg4dzHhbrv",FALSE,8967,51650
Twitter for iPhone,9.10E+17,A great and important day at the United Nations.Met with leaders of many nations who agree with much (or all) of what I stated in my speech!,FALSE,13618,70682
Twitter for iPhone,9.10E+17,"Puerto Rico being hit hard by new monster Hurricane. Be careful, our hearts are with you- will be there to help!",FALSE,18792,86870
Twitter for iPhone,9.10E+17,"The true question for the @UN...
🎥https://t.co/tx5SnACAaS",FALSE,6770,30565
Twitter for iPhone,9.10E+17,"It was a great honor to have spoken before the countries of the world at the United Nations.
#USAatUNGA🇺🇸#UNGA
https://t.co/1maJwRGa3d https://t.co/6Hu3AeUp58",FALSE,11254,56477
Twitter for iPhone,9.10E+17,God bless the people of Mexico City. We are with you and will be there for you.,FALSE,53528,190807
Twitter for iPhone,9.10E+17,"As President of the United States of America, I will ALWAYS put #AmericaFirst🇺🇸#UNGA
Full remarks: https://t.co/ksaMsQ2Lhm https://t.co/XrtpAWwuCn",FALSE,17146,67672
Twitter for iPhone,9.10E+17,"The🇺🇸has great strength &amp; patience, but if it is forced to defend itself or its allies, we will have no choice but to totally destroy #NoKo. https://t.co/P4vAanXvgm",FALSE,23766,83066
Twitter for iPhone,9.10E+17,"Big day at the United Nations - many good things, and some tricky ones, happening. We have a great team. Big speech at 10:00 A.M.",FALSE,14041,80488
Media Studio,9.10E+17,#USAatUNGA🇺🇸 #UNGA https://t.co/MjIJ7HG3eU,FALSE,8191,37546
Twitter for iPhone,9.10E+17,"We call for the full restoration of democracy and political freedoms in Venezuela, and we want it to happen very, very soon! https://t.co/bMJDOtAesl",FALSE,19103,60538
Media Studio,9.10E+17,It was a great honor to be with President @EmmanuelMacron of France this afternoon with his delegation. Great bilateral meeting! #UNGA https://t.co/HnxDDU5d5F,FALSE,7669,39013
Twitter for iPhone,9.10E+17,"Such an honor to have my good friend, Israel PM @Netanyahu, join us w/ his delegation in NYC this afternoon. #UNGA https://t.co/YEHWjdtQx8 https://t.co/jwU4e8Yk8A",FALSE,11929,51539
Twitter for iPhone,9.10E+17,Looking forward to meeting with Prime Minister @Netanyahu shortly. Peace in the Middle East would be a truly great legacy for ALL people!,FALSE,13588,74213
Media Studio,9.10E+17,We commend SG @AntonioGuterres &amp; his call for the UN to focus more on people &amp; less on bureaucracy. #USAatUNGA #UNGA https://t.co/KVvCMznmcN https://t.co/UQn6RrC9Xw,FALSE,8885,37701
Twitter for iPhone,9.10E+17,Happy 70th Birthday @CIA! https://t.co/CU3gOZMf7J,FALSE,9725,51073
Twitter for iPhone,9.10E+17,Happy 70th Birthday @USAirForce! https://t.co/snkXO40vXM,FALSE,12562,62647
Twitter for iPhone,9.09E+17,"Important meetings and calls scheduled for today. Military and economy are getting stronger by the day, and our enemies know it. #MAGA",FALSE,13889,68327
Twitter for iPhone,9.09E+17,My great honor! https://t.co/x25T9tQAnI,FALSE,14929,69853
Twitter for iPhone,9.09E+17,Thank you! https://t.co/vs4MNwXtei,FALSE,6266,37120
Twitter for iPhone,9.09E+17,I spoke with President Moon of South Korea last night. Asked him how Rocket Man is doing. Long gas lines forming in North Korea. Too bad!,FALSE,44062,148003
Twitter for iPhone,9.09E+17,Attorney General Bill Schuette will be a fantastic Governor for the great State of Michigan. I am bringing back your jobs and Bill will help,FALSE,9507,51876
Twitter for iPhone,9.09E+17,"I will be in Huntsville, Alabama, on Saturday night to support Luther Strange for Senate. ""Big Luther"" is a great guy who gets things done!",FALSE,9977,55512
Twitter for iPhone,9.09E+17,Attorney General Bill Shuette will be a fantastic Governor for the great State of Michigan. I am bringing back your jobs and Bill will help!,FALSE,8412,37789
Twitter for iPhone,9.09E+17,"A great deal of good things happening for our country. Jobs and Stock Market at all time highs, and I believe will be getting even better!",FALSE,16309,83132
Media Studio,9.09E+17,"HAPPY 70th BIRTHDAY to the @USAirForce! The American people are eternally grateful. Thank you for keeping America PROUD, STRONG and FREE! https://t.co/DYxkh3gj0R",FALSE,21656,90587
Twitter for iPhone,9.09E+17,"We will defend our people, our nations and our civilization from all who dare to threaten our way of life...cont: https://t.co/SYBRshx89b https://t.co/sIiAuxL3OE",FALSE,14880,57266
Twitter for iPhone,9.09E+17,"Our hearts &amp; prayers go out to the people of London, who suffered a vicious terrorist attack.... https://t.co/Q2hTBV2l5t",FALSE,14896,66584
Twitter for iPhone,9.09E+17,"NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country.
Proclamation: https://t.co/4xBZGjAGj5 https://t.co/yZTr7rlpTV",FALSE,13147,52496
Media Studio,9.09E+17,"Frank “FX” Giaccio-
On behalf of @FLOTUS Melania &amp; myself, THANK YOU for doing a GREAT job this morning! @NatlParkService gives you an A+! https://t.co/135DxuapUI",FALSE,33092,116893
Media Studio,9.09E+17,WEEKLY ADDRESS🇺🇸 https://t.co/MsaLA9POAt,FALSE,10845,42478
Twitter for iPhone,9.09E+17,CHAIN MIGRATION cannot be allowed to be part of any legislation on Immigration!,FALSE,18987,76676
Twitter for iPhone,9.09E+17,ESPN is paying a really big price for its politics (and bad programming). People are dumping it in RECORD numbers. Apologize for untruth!,FALSE,28192,112106
Twitter for iPhone,9.09E+17,We have made more progress in the last nine months against ISIS than the Obama Administration has made in 8 years.Must be proactive &amp; nasty!,FALSE,21649,101229
Twitter for iPhone,9.09E+17,"The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be politically correct!",FALSE,24579,106622
Twitter for iPhone,9.09E+17,Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must cut off &amp; use better!,FALSE,21411,97462
Twitter for iPhone,9.09E+17,Another attack in London by a loser terrorist.These are sick and demented people who were in the sights of Scotland Yard. Must be proactive!,FALSE,29327,110223
Twitter for iPhone,9.09E+17,"With the ridiculous Filibuster Rule in the Senate, Republicans need 60 votes to pass legislation, rather than 51. Can't get votes, END NOW!",FALSE,12481,53467
Twitter for iPhone,9.08E+17,"FLORIDA-
Just like TX, WE are w/you today, we are w/you tomorrow, &amp; we will be w/you EVERY SINGLE DAY AFTER, to RESTORE, RECOVER, &amp; REBUILD! https://t.co/phRMudujxJ",FALSE,12285,58148
Media Studio,9.08E+17,"WE ARE WITH YOU FLORIDA!

Emergency Information 
1-800-342-3557
https://t.co/zbWkR5VmDp

Volunteer 
1-800-FL-HELP-1
https://t.co/ghkbVajBN0 https://t.co/2Jj85weO1U",FALSE,13782,53795
Twitter for iPhone,9.08E+17,"...I told Republicans to approve healthcare fast or this would happen. But don't worry, I will veto because I love our country &amp; its people.",FALSE,13299,64966
Twitter for iPhone,9.08E+17,Bernie Sanders is pushing hard for a single payer healthcare plan - a curse on the U.S. &amp; its people...,FALSE,17415,73259
Twitter for iPhone,9.08E+17,Spoke to President of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c of his cell phone reception at site.,FALSE,11340,59066
Twitter for iPhone,9.08E+17,Just left Florida for D.C. The people and spirit in THAT GREAT STATE is unbelievable. Damage horrific but will be better than ever!,FALSE,10125,60358
Twitter for iPhone,9.08E+17,"Am leaving now for Florida to see our GREAT first responders and to thank the U.S. Coast Guard, FEMA etc. A real disaster, much work to do!",FALSE,10775,67205
Twitter for iPhone,9.08E+17,...They have been in our country for many years through no fault of their own - brought in by parents at young age. Plus BIG border security,FALSE,10919,53133
Twitter for iPhone,9.08E+17,"Does anybody really want to throw out good, educated and accomplished young people who have jobs, some serving in the military? Really!.....",FALSE,18471,82554
Twitter for iPhone,9.08E+17,"The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.",FALSE,24085,105068
Twitter for iPhone,9.08E+17,No deal was made last night on DACA. Massive border security would have to be agreed to in exchange for consent. Would be subject to vote.,FALSE,17444,64610
